Date,Volume
4/19/2021 21:07,0.83940048
4/19/2021 21:06,2.67284677
4/19/2021 21:05,21.63234179
4/19/2021 21:04,28.28288857
4/19/2021 21:03,26.49200909
4/19/2021 21:02,1.534077464
4/19/2021 21:01,1.97818831
4/19/2021 21:00,1.99156247
4/19/2021 20:59,0.499329215
4/19/2021 20:58,0.28963569
4/19/2021 20:57,0.5284879
4/19/2021 20:56,2.766855092
4/19/2021 20:55,0.461478363
4/19/2021 20:54,0.38638334
4/19/2021 20:53,0.04058409
4/19/2021 20:52,2.273453936
4/19/2021 20:51,2.01229563
4/19/2021 20:50,0.541123186
4/19/2021 20:49,0.13854086
4/19/2021 20:48,0.81352356
4/19/2021 20:47,0.70855727
4/19/2021 20:46,1.47667042
4/19/2021 20:45,0.52252492
4/19/2021 20:44,1.57247327
4/19/2021 20:43,2.831640558
4/19/2021 20:42,0.84664993
4/19/2021 20:41,15.5509507
4/19/2021 20:40,4.27385721
4/19/2021 20:39,6.44707123
4/19/2021 20:38,6.79249738
4/19/2021 20:37,15.73414791
4/19/2021 20:36,3.013817802
4/19/2021 20:35,1.20260983
4/19/2021 20:34,1.683387968
4/19/2021 20:33,2.2795422
4/19/2021 20:32,0.27880491
4/19/2021 20:31,13.20180925
4/19/2021 20:30,1.249296364
4/19/2021 20:29,1.34670823
4/19/2021 20:28,1.15352756
4/19/2021 20:27,1.44625112
4/19/2021 20:26,6.303227939
4/19/2021 20:25,5.432085794
4/19/2021 20:24,0.759902476
4/19/2021 20:23,0.12889599
4/19/2021 20:22,0.983140714
4/19/2021 20:21,7.66028621
4/19/2021 20:20,0.1317817
4/19/2021 20:19,0.348068921
4/19/2021 20:18,1.701593456
4/19/2021 20:17,0.85368751
4/19/2021 20:16,2.869012133
4/19/2021 20:15,6.73903488
4/19/2021 20:14,26.07834532
4/19/2021 20:13,24.66190286
4/19/2021 20:12,1.08835745
4/19/2021 20:11,0.8059723
4/19/2021 20:10,7.366536584
4/19/2021 20:09,1.352217304
4/19/2021 20:08,2.11304548
4/19/2021 20:07,6.31728052
4/19/2021 20:06,1.69114763
4/19/2021 20:05,1.22480315
4/19/2021 20:04,2.92813043
4/19/2021 20:03,8.51787515
4/19/2021 20:02,10.16615156
4/19/2021 20:01,1.420593786
4/19/2021 20:00,12.71537369
4/19/2021 19:59,7.23944812
4/19/2021 19:58,1.793287642
4/19/2021 19:57,9.822068417
4/19/2021 19:56,9.61536583
4/19/2021 19:55,7.15653467
4/19/2021 19:54,2.05953749
4/19/2021 19:53,0.2274525
4/19/2021 19:52,1.49434575
4/19/2021 19:51,0.569050065
4/19/2021 19:50,2.78905893
4/19/2021 19:49,6.752316617
4/19/2021 19:48,24.85871953
4/19/2021 19:47,5.16487071
4/19/2021 19:46,3.42616046
4/19/2021 19:45,2.08158316
4/19/2021 19:44,0.40957855
4/19/2021 19:43,0.58864864
4/19/2021 19:42,0.63247596
4/19/2021 19:41,1.95958004
4/19/2021 19:40,0.576348278
4/19/2021 19:39,0.147568957
4/19/2021 19:38,5.41887091
4/19/2021 19:37,1.32016464
4/19/2021 19:36,5.10045648
4/19/2021 19:35,1.442959957
4/19/2021 19:34,5.71243515
4/19/2021 19:33,0.120663761
4/19/2021 19:32,2.94715656
4/19/2021 19:31,0.938116609
4/19/2021 19:30,0.833450232
4/19/2021 19:29,2.81559168
4/19/2021 19:28,2.41830444
4/19/2021 19:27,0.34349324
4/19/2021 19:26,2.21112221
4/19/2021 19:25,0.52144225
4/19/2021 19:24,0.91535208
4/19/2021 19:23,0.05458774
4/19/2021 19:22,12.34470289
4/19/2021 19:21,0.28800716
4/19/2021 19:20,0.643852666
4/19/2021 19:19,0.47501016
4/19/2021 19:18,0.103392086
4/19/2021 19:17,4.19777369
4/19/2021 19:16,0.65872535
4/19/2021 19:15,0.406618968
4/19/2021 19:14,0.892785664
4/19/2021 19:13,0.23365652
4/19/2021 19:12,1.22969085
4/19/2021 19:11,0.76430165
4/19/2021 19:10,0.250852941
4/19/2021 19:09,0.87452501
4/19/2021 19:08,0.12696873
4/19/2021 19:07,1.56683487
4/19/2021 19:06,0.70542496
4/19/2021 19:05,0.709339836
4/19/2021 19:04,1.730357637
4/19/2021 19:03,0.475966212
4/19/2021 19:02,1.06147343
4/19/2021 19:01,0.229637215
4/19/2021 19:00,0.812949966
4/19/2021 18:59,1.02106162
4/19/2021 18:58,0.11816563
4/19/2021 18:57,0.27362758
4/19/2021 18:56,0.228684023
4/19/2021 18:55,3.021752932
4/19/2021 18:54,2.78855356
4/19/2021 18:53,0.26180964
4/19/2021 18:52,0.58880104
4/19/2021 18:51,1.671648897
4/19/2021 18:50,0.131842177
4/19/2021 18:49,0.06036977
4/19/2021 18:48,0.47711211
4/19/2021 18:47,0.32533901
4/19/2021 18:46,0.35443822
4/19/2021 18:45,0.276519708
4/19/2021 18:44,0.575895744
4/19/2021 18:43,0.84670429
4/19/2021 18:42,0.573505132
4/19/2021 18:41,0.61266576
4/19/2021 18:40,0.49331427
4/19/2021 18:39,0.66927989
4/19/2021 18:38,1.43811347
4/19/2021 18:37,0.45413149
4/19/2021 18:36,0.96542938
4/19/2021 18:35,0.45372477
4/19/2021 18:34,0.16902718
4/19/2021 18:33,1.790518639
4/19/2021 18:32,1.59815344
4/19/2021 18:31,3.171250659
4/19/2021 18:30,0.98893174
4/19/2021 18:29,0.51394678
4/19/2021 18:28,0.803004304
4/19/2021 18:27,1.227343981
4/19/2021 18:26,0.39339474
4/19/2021 18:25,0.151963559
4/19/2021 18:24,1.32940334
4/19/2021 18:23,0.390577447
4/19/2021 18:22,1.24199639
4/19/2021 18:21,0.15523477
4/19/2021 18:20,0.47623715
4/19/2021 18:19,0.159115453
4/19/2021 18:18,2.024738799
4/19/2021 18:17,0.42579199
4/19/2021 18:16,1.33276406
4/19/2021 18:15,2.332205268
4/19/2021 18:14,2.11274416
4/19/2021 18:13,0.24693649
4/19/2021 18:12,0.534490039
4/19/2021 18:11,0.91650014
4/19/2021 18:10,2.081731047
4/19/2021 18:09,1.63302703
4/19/2021 18:08,4.74653216
4/19/2021 18:07,3.28899401
4/19/2021 18:06,1.897622772
4/19/2021 18:05,4.06465189
4/19/2021 18:04,2.01625787
4/19/2021 18:03,5.813104766
4/19/2021 18:02,3.07333544
4/19/2021 18:01,2.373909266
4/19/2021 18:00,2.481419551
4/19/2021 17:59,2.816197023
4/19/2021 17:58,1.806441965
4/19/2021 17:57,0.241483029
4/19/2021 17:56,1.5021655
4/19/2021 17:55,0.648216952
4/19/2021 17:54,5.0415761
4/19/2021 17:53,1.66052467
4/19/2021 17:52,1.386413365
4/19/2021 17:51,2.19258821
4/19/2021 17:50,3.374137122
4/19/2021 17:49,0.367668253
4/19/2021 17:48,0.69274306
4/19/2021 17:47,1.71942149
4/19/2021 17:46,0.13223975
4/19/2021 17:45,0.82458855
4/19/2021 17:44,0.10411562
4/19/2021 17:43,1.16581129
4/19/2021 17:42,0.96674028
4/19/2021 17:41,1.33591374
4/19/2021 17:40,1.71229322
4/19/2021 17:39,0.124816731
4/19/2021 17:38,1.09127238
4/19/2021 17:37,1.47860859
4/19/2021 17:36,1.94378942
4/19/2021 17:35,3.08663741
4/19/2021 17:34,1.33995616
4/19/2021 17:33,0.63833986
4/19/2021 17:32,0.39988027
4/19/2021 17:31,1.87716704
4/19/2021 17:30,1.628167994
4/19/2021 17:29,7.8064551
4/19/2021 17:28,0.97907604
4/19/2021 17:27,0.01970274
4/19/2021 17:26,0.683287241
4/19/2021 17:25,4.50414009
4/19/2021 17:24,3.5825148
4/19/2021 17:23,1.829785402
4/19/2021 17:22,1.24007529
4/19/2021 17:21,4.26244733
4/19/2021 17:20,2.62270325
4/19/2021 17:19,0.246705517
4/19/2021 17:18,0.440661924
4/19/2021 17:17,0.31708917
4/19/2021 17:16,0.455918813
4/19/2021 17:15,0.09428063
4/19/2021 17:14,1.09959275
4/19/2021 17:13,1.591180058
4/19/2021 17:12,0.759157011
4/19/2021 17:11,1.023625481
4/19/2021 17:10,1.94046036
4/19/2021 17:09,0.123318173
4/19/2021 17:08,0.39361073
4/19/2021 17:07,2.47450243
4/19/2021 17:06,0.90053519
4/19/2021 17:05,1.10679345
4/19/2021 17:04,0.37238606
4/19/2021 17:03,1.68115856
4/19/2021 17:02,1.26876436
4/19/2021 17:01,5.0321894
4/19/2021 17:00,3.064191055
4/19/2021 16:59,3.966676206
4/19/2021 16:58,0.139656864
4/19/2021 16:57,0.9244672
4/19/2021 16:56,1.7422436
4/19/2021 16:55,1.68590645
4/19/2021 16:54,2.423396131
4/19/2021 16:53,0.684668171
4/19/2021 16:52,0.40055037
4/19/2021 16:51,0.82618367
4/19/2021 16:50,1.811590399
4/19/2021 16:49,0.627830085
4/19/2021 16:48,0.50646864
4/19/2021 16:47,0.667840969
4/19/2021 16:46,0.46788517
4/19/2021 16:45,2.37440965
4/19/2021 16:44,0.605897273
4/19/2021 16:43,0.50102559
4/19/2021 16:42,1.13279907
4/19/2021 16:41,0.593898582
4/19/2021 16:40,5.390823619
4/19/2021 16:39,3.073112961
4/19/2021 16:38,6.673335948
4/19/2021 16:37,2.77992576
4/19/2021 16:36,3.673429691
4/19/2021 16:35,3.493265886
4/19/2021 16:34,0.726202991
4/19/2021 16:33,0.834287757
4/19/2021 16:32,2.635766084
4/19/2021 16:31,8.626917202
4/19/2021 16:30,4.085207486
4/19/2021 16:29,3.60550177
4/19/2021 16:28,1.28915524
4/19/2021 16:27,0.418963792
4/19/2021 16:26,1.498973987
4/19/2021 16:25,0.69174816
4/19/2021 16:24,3.166689835
4/19/2021 16:23,1.99998593
4/19/2021 16:22,0.97389853
4/19/2021 16:21,2.99793964
4/19/2021 16:20,14.37307127
4/19/2021 16:19,2.06802819
4/19/2021 16:18,0.47935012
4/19/2021 16:17,4.10007966
4/19/2021 16:16,2.568786697
4/19/2021 16:15,26.25591794
4/19/2021 16:14,12.3997309
4/19/2021 16:13,0.812645493
4/19/2021 16:12,0.880161802
4/19/2021 16:11,2.03118032
4/19/2021 16:10,0.18083271
4/19/2021 16:09,0.28598044
4/19/2021 16:08,1.6730998
4/19/2021 16:07,3.6417141
4/19/2021 16:06,11.12244542
4/19/2021 16:05,10.33054923
4/19/2021 16:04,3.29211828
4/19/2021 16:03,1.408267532
4/19/2021 16:02,3.127128636
4/19/2021 16:01,2.66425004
4/19/2021 16:00,1.653530034
4/19/2021 15:59,1.770754348
4/19/2021 15:58,0.655419426
4/19/2021 15:57,1.34505564
4/19/2021 15:56,1.319700592
4/19/2021 15:55,3.27633817
4/19/2021 15:54,3.704577748
4/19/2021 15:53,3.621751347
4/19/2021 15:52,0.562313996
4/19/2021 15:51,1.962111015
4/19/2021 15:50,1.91632558
4/19/2021 15:49,1.929129507
4/19/2021 15:48,0.92793187
4/19/2021 15:47,7.92891449
4/19/2021 15:46,12.49342045
4/19/2021 15:45,6.265838086
4/19/2021 15:44,5.29625978
4/19/2021 15:43,0.965649639
4/19/2021 15:42,0.50622706
4/19/2021 15:41,3.014612456
4/19/2021 15:40,2.80343455
4/19/2021 15:39,1.344632895
4/19/2021 15:38,2.98621076
4/19/2021 15:37,0.94966337
4/19/2021 15:36,0.74790805
4/19/2021 15:35,2.375318215
4/19/2021 15:34,1.25741927
4/19/2021 15:33,1.78145872
4/19/2021 15:32,1.645998328
4/19/2021 15:31,3.876105616
4/19/2021 15:30,3.370998364
4/19/2021 15:29,0.340946419
4/19/2021 15:28,0.7160445
4/19/2021 15:27,6.388438791
4/19/2021 15:26,4.400149496
4/19/2021 15:25,0.931736584
4/19/2021 15:24,4.185226532
4/19/2021 15:23,3.91959579
4/19/2021 15:22,1.51664204
4/19/2021 15:21,0.789739623
4/19/2021 15:20,1.55210779
4/19/2021 15:19,0.77158678
4/19/2021 15:18,1.20055059
4/19/2021 15:17,2.317661663
4/19/2021 15:16,2.89189858
4/19/2021 15:15,2.071407292
4/19/2021 15:14,1.19151502
4/19/2021 15:13,3.739084481
4/19/2021 15:12,3.02904588
4/19/2021 15:11,1.95778343
4/19/2021 15:10,1.50556982
4/19/2021 15:09,0.895967917
4/19/2021 15:08,2.611065728
4/19/2021 15:07,0.669501883
4/19/2021 15:06,3.186921196
4/19/2021 15:05,5.160560537
4/19/2021 15:04,5.157437609
4/19/2021 15:03,30.46008392
4/19/2021 15:02,0.947282398
4/19/2021 15:01,1.874366328
4/19/2021 15:00,1.822567979
4/19/2021 14:59,5.331122132
4/19/2021 14:58,1.696557295
4/19/2021 14:57,0.945754506
4/19/2021 14:56,7.972139087
4/19/2021 14:55,13.03210352
4/19/2021 14:54,8.916711786
4/19/2021 14:53,2.059312233
4/19/2021 14:52,1.44723085
4/19/2021 14:51,3.511948115
4/19/2021 14:50,2.715937451
4/19/2021 14:49,1.32363555
4/19/2021 14:48,1.563096491
4/19/2021 14:47,0.61006793
4/19/2021 14:46,3.05397757
4/19/2021 14:45,2.189658922
4/19/2021 14:44,6.55470117
4/19/2021 14:43,8.41213671
4/19/2021 14:42,2.592473085
4/19/2021 14:41,0.571545902
4/19/2021 14:40,2.48339013
4/19/2021 14:39,3.208183339
4/19/2021 14:38,0.691707237
4/19/2021 14:37,3.247953796
4/19/2021 14:36,0.98457362
4/19/2021 14:35,3.065470442
4/19/2021 14:34,0.785511859
4/19/2021 14:33,2.077874231
4/19/2021 14:32,1.22063086
4/19/2021 14:31,1.09387325
4/19/2021 14:30,2.943222726
4/19/2021 14:29,4.6556722
4/19/2021 14:28,2.403349601
4/19/2021 14:27,5.33159288
4/19/2021 14:26,2.87957872
4/19/2021 14:25,0.563756463
4/19/2021 14:24,0.25596306
4/19/2021 14:23,0.292201632
4/19/2021 14:22,4.74282321
4/19/2021 14:21,2.333596183
4/19/2021 14:20,0.34498462
4/19/2021 14:19,0.31247424
4/19/2021 14:18,0.098847278
4/19/2021 14:17,0.720020892
4/19/2021 14:16,0.282846842
4/19/2021 14:15,0.054025823
4/19/2021 14:14,0.32249644
4/19/2021 14:13,0.42494785
4/19/2021 14:12,0.73023876
4/19/2021 14:11,3.225892407
4/19/2021 14:10,6.632589979
4/19/2021 14:09,5.139930692
4/19/2021 14:08,0.113672495
4/19/2021 14:07,0.39362831
4/19/2021 14:06,0.63712727
4/19/2021 14:05,0.81399495
4/19/2021 14:04,5.14690783
4/19/2021 14:03,0.34245336
4/19/2021 14:02,2.667225542
4/19/2021 14:01,1.79566803
4/19/2021 14:00,0.917498085
4/19/2021 13:59,0.57980528
4/19/2021 13:58,0.181463492
4/19/2021 13:57,0.755610419
4/19/2021 13:56,1.760184733
4/19/2021 13:55,0.364328656
4/19/2021 13:54,0.231265777
4/19/2021 13:53,1.93711776
4/19/2021 13:52,3.019316403
4/19/2021 13:51,1.82516001
4/19/2021 13:50,0.33443676
4/19/2021 13:49,0.47451228
4/19/2021 13:48,0.6222712
4/19/2021 13:47,0.45565014
4/19/2021 13:46,0.2562109
4/19/2021 13:45,0.38549327
4/19/2021 13:44,2.81557669
4/19/2021 13:43,1.20086053
4/19/2021 13:42,2.20308661
4/19/2021 13:41,6.82373434
4/19/2021 13:40,4.07591804
4/19/2021 13:39,0.912721702
4/19/2021 13:38,0.495238439
4/19/2021 13:37,2.050761195
4/19/2021 13:36,1.326652756
4/19/2021 13:35,0.2791211
4/19/2021 13:34,0.62029876
4/19/2021 13:33,0.695061565
4/19/2021 13:32,0.31862878
4/19/2021 13:31,0.13609715
4/19/2021 13:30,0.148150357
4/19/2021 13:29,0.39568693
4/19/2021 13:28,0.75645158
4/19/2021 13:27,1.49474393
4/19/2021 13:26,0.15188244
4/19/2021 13:25,31.99211114
4/19/2021 13:24,0.893807497
4/19/2021 13:23,0.405821639
4/19/2021 13:22,0.21042988
4/19/2021 13:21,1.34953109
4/19/2021 13:20,6.044417879
4/19/2021 13:19,0.2597029
4/19/2021 13:18,0.245358021
4/19/2021 13:17,1.06550947
4/19/2021 13:16,0.195902204
4/19/2021 13:15,3.090946516
4/19/2021 13:14,0.03102353
4/19/2021 13:13,0.315323779
4/19/2021 13:12,0.107730988
4/19/2021 13:11,0.663578876
4/19/2021 13:10,0.458998602
4/19/2021 13:09,0.817644586
4/19/2021 13:08,0.06955284
4/19/2021 13:07,3.465176815
4/19/2021 13:06,0.788978323
4/19/2021 13:05,0.270798
4/19/2021 13:04,0.15548714
4/19/2021 13:03,0.11670948
4/19/2021 13:02,0.580849503
4/19/2021 13:01,0.21377118
4/19/2021 13:00,0.318140137
4/19/2021 12:59,0.134519377
4/19/2021 12:58,0.073501738
4/19/2021 12:57,0.068142474
4/19/2021 12:56,0.21508989
4/19/2021 12:55,0.079118933
4/19/2021 12:54,0.968583189
4/19/2021 12:53,0.505351066
4/19/2021 12:52,0.076595007
4/19/2021 12:51,0.13503167
4/19/2021 12:50,0.17023591
4/19/2021 12:49,0.67560643
4/19/2021 12:48,0.42743734
4/19/2021 12:47,0.06646852
4/19/2021 12:46,0.183323925
4/19/2021 12:45,0.037497728
4/19/2021 12:44,0.096538022
4/19/2021 12:43,0.02585569
4/19/2021 12:42,0.431557245
4/19/2021 12:41,0.441913054
4/19/2021 12:40,0.132651873
4/19/2021 12:39,0.261994706
4/19/2021 12:38,0.593532559
4/19/2021 12:37,0.41088058
4/19/2021 12:36,0.38762013
4/19/2021 12:35,0.02861604
4/19/2021 12:34,0.30285378
4/19/2021 12:33,0.12252546
4/19/2021 12:32,0.01336787
4/19/2021 12:31,1.92567922
4/19/2021 12:30,1.32334179
4/19/2021 12:29,0.117228384
4/19/2021 12:28,0.052329529
4/19/2021 12:27,0.14204273
4/19/2021 12:26,0.05439043
4/19/2021 12:25,0.01649894
4/19/2021 12:24,0.00491192
4/19/2021 12:23,0.31852437
4/19/2021 12:22,0.433960928
4/19/2021 12:21,1.82879005
4/19/2021 12:20,0.036477871
4/19/2021 12:19,0.70087021
4/19/2021 12:18,0.04368929
4/19/2021 12:17,0.410191587
4/19/2021 12:16,0.10229706
4/19/2021 12:15,0.13135878
4/19/2021 12:14,0.342241136
4/19/2021 12:13,0.07512411
4/19/2021 12:12,0.17484549
4/19/2021 12:11,0.18116952
4/19/2021 12:10,0.14475353
4/19/2021 12:09,0.04677347
4/19/2021 12:08,0.03342795
4/19/2021 12:07,0.12928009
4/19/2021 12:06,0.48800236
4/19/2021 12:05,0.051345909
4/19/2021 12:04,0.215037978
4/19/2021 12:03,0.44054231
4/19/2021 12:02,0.025527999
4/19/2021 12:01,0.41571801
4/19/2021 12:00,0.07945919
4/19/2021 11:59,0.053754937
4/19/2021 11:58,0.11362532
4/19/2021 11:57,0.021295424
4/19/2021 11:56,0.13078521
4/19/2021 11:55,0.1758687
4/19/2021 11:54,0.12248582
4/19/2021 11:53,0.123709031
4/19/2021 11:52,1.31089126
4/19/2021 11:51,0.562713678
4/19/2021 11:50,0.132263474
4/19/2021 11:49,0.03232696
4/19/2021 11:48,0.412335538
4/19/2021 11:47,0.90311521
4/19/2021 11:46,0.16321013
4/19/2021 11:45,0.04920432
4/19/2021 11:44,0.04616807
4/19/2021 11:43,0.06054578
4/19/2021 11:42,0.00359216
4/19/2021 11:41,0.31141971
4/19/2021 11:40,0.00503018
4/19/2021 11:39,0.034167771
4/19/2021 11:38,0.18054327
4/19/2021 11:37,0.85077128
4/19/2021 11:36,1.2324587
4/19/2021 11:35,0.280244518
4/19/2021 11:34,0.027907
4/19/2021 11:33,0.01466283
4/19/2021 11:32,0.398806782
4/19/2021 11:31,0.015166279
4/19/2021 11:30,0.14276989
4/19/2021 11:29,0.02578978
4/19/2021 11:28,0.01088651
4/19/2021 11:27,0.12276502
4/19/2021 11:26,0.01125757
4/19/2021 11:25,0.21597435
4/19/2021 11:24,0.04630045
4/19/2021 11:23,0.067384776
4/19/2021 11:22,0.03164768
4/19/2021 11:21,0.0505721
4/19/2021 11:20,0.75944845
4/19/2021 11:19,0.23629647
4/19/2021 11:18,0.01393327
4/19/2021 11:17,0.42476388
4/19/2021 11:16,0.46836398
4/19/2021 11:15,0.15976975
4/19/2021 11:14,0.43888534
4/19/2021 11:13,1.95261976
4/19/2021 11:12,0.35718543
4/19/2021 11:11,0.62862876
4/19/2021 11:10,0.7002184
4/19/2021 11:09,0.0719521
4/19/2021 11:08,0.08751262
4/19/2021 11:07,0.182536606
4/19/2021 11:06,0.03098155
4/19/2021 11:05,0.24769344
4/19/2021 11:04,0.00390226
4/19/2021 11:03,0.00344319
4/19/2021 11:02,0.38960857
4/19/2021 11:01,12.62315189
4/19/2021 11:00,2.86762592
4/19/2021 10:59,0.036303
4/19/2021 10:58,0.03715278
4/19/2021 10:57,1.32231829
4/19/2021 10:56,2.47236464
4/19/2021 10:55,0.02655802
4/19/2021 10:54,0.372751543
4/19/2021 10:53,5.024314995
4/19/2021 10:52,0.61134215
4/19/2021 10:51,0.039604
4/19/2021 10:50,0.02028733
4/19/2021 10:49,0.21033017
4/19/2021 10:48,0.07982945
4/19/2021 10:47,0.22642092
4/19/2021 10:46,4.627335211
4/19/2021 10:45,0.53367846
4/19/2021 10:44,1.01243995
4/19/2021 10:43,0.39486296
4/19/2021 10:42,0.05359134
4/19/2021 10:41,0.11419883
4/19/2021 10:40,1.688990973
4/19/2021 10:39,3.91953465
4/19/2021 10:38,2.24503199
4/19/2021 10:37,0.013975173
4/19/2021 10:36,0.06895398
4/19/2021 10:35,0.02005941
4/19/2021 10:34,0.02687775
4/19/2021 10:33,0.10220145
4/19/2021 10:32,0.12777007
4/19/2021 10:31,0.195859955
4/19/2021 10:30,0.01040105
4/19/2021 10:29,0.01765815
4/19/2021 10:28,0.06427832
4/19/2021 10:27,0.20466188
4/19/2021 10:26,0.303301699
4/19/2021 10:25,0.00118062
4/19/2021 10:24,0.09825511
4/19/2021 10:23,0.22827581
4/19/2021 10:22,1.989920092
4/19/2021 10:21,0.02858455
4/19/2021 10:20,0.09319784
